GEO_ID,NAME_2010,Household_ct_2010,Mean_Income_2010,NAME_2011,Household_ct_2011,Mean_Income_2011,NAME_2012,Household_ct_2012,Mean_Income_2012,NAME_2013,Household_ct_2013,Mean_Income_2013,NAME_2014,Household_ct_2014,Mean_Income_2014,NAME_2015,Household_ct_2015,Mean_Income_2015,NAME_2016,Household_ct_2016,Mean_Income_2016,NAME_2017,Household_ct_2017,Mean_Income_2017,NAME_2018,Household_ct_2018,Mean_Income_2018,NAME_2019,Household_ct_2019,Mean_Income_2019,NAME_2021,Household_ct_2021,Mean_Income_2021,NAME_2022,Household_ct_2022,Mean_Income_2022,NAME_2023,Household_ct_2023,Mean_Income_2023
Geography,Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars)
795P200US2701301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anoka County (North)--Andover, Ramsey, Ham Lake & East Bethel Cities PUMA; Minnesota",42631,123616,"Anoka County (North)--Andover, Ramsey, Ham Lake & East Bethel Cities PUMA; Minnesota",44759,126446
795P200US2701302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anoka County (Southwest)--Coon Rapids, Fridley, Columbia Heights & Anoka Cities PUMA; Minnesota",56161,87188,"Anoka County (Southwest)--Coon Rapids, Fridley, Columbia Heights & Anoka Cities PUMA; Minnesota",56491,95475
795P200US2701303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anoka County (Southeast)--Blaine & Lino Lakes Cities PUMA; Minnesota,39240,127549,Anoka County (Southeast)--Blaine & Lino Lakes Cities PUMA; Minnesota,37674,124357
795P200US2701401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA; Minnesota",53972,132537,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA; Minnesota",56062,146655
795P200US2701402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington County (South)--Woodbury & Cottage Grove Cities PUMA; Minnesota,52634,142786,Washington County (South)--Woodbury & Cottage Grove Cities PUMA; Minnesota,53031,141776
795P200US2701501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA; Minnesota",52152,117317,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA; Minnesota",54764,115207
795P200US2701502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA; Minnesota",43065,100462,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA; Minnesota",44010,110176
795P200US2701503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramsey County--St. Paul City (Northwest) PUMA; Minnesota,43370,87469,Ramsey County--St. Paul City (Northwest) PUMA; Minnesota,45006,88450
795P200US2701504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramsey County--St. Paul City (Southwest) PUMA; Minnesota,47165,122733,Ramsey County--St. Paul City (Southwest) PUMA; Minnesota,47167,121962
795P200US2701505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramsey County--St. Paul City (East) PUMA; Minnesota,36119,80024,Ramsey County--St. Paul City (East) PUMA; Minnesota,34236,88091
795P200US2701601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA; Minnesota",46213,186507,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA; Minnesota",48523,191002
795P200US2701602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA; Minnesota",48177,160098,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA; Minnesota",42928,172308
795P200US2701603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA; Minnesota",46907,108187,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA; Minnesota",47172,112471
795P200US2701604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hennepin County--Brooklyn Center, Crystal, Golden Valley, New Hope & Robbinsdale PUMA; Minnesota",46180,110152,"Hennepin County--Brooklyn Center, Crystal, Golden Valley, New Hope & Robbinsdale PUMA; Minnesota",45409,118412
795P200US2701605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Eden Prairie & Minnetonka Cities PUMA; Minnesota,48265,165697,Hennepin County--Eden Prairie & Minnetonka Cities PUMA; Minnesota,47627,169626
795P200US2701606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA; Minnesota",54749,144245,"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA; Minnesota",56034,156440
795P200US2701607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Bloomington & Richfield Cities PUMA; Minnesota,55799,109581,Hennepin County--Bloomington & Richfield Cities PUMA; Minnesota,56947,105240
795P200US2701608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA; Minnesota,43712,90500,Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA; Minnesota,41572,96512
795P200US2701609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Minneapolis City (East) PUMA; Minnesota,55798,100871,Hennepin County--Minneapolis City (East) PUMA; Minnesota,60446,94747
795P200US2701610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Minneapolis City (Southwest) PUMA; Minnesota,49106,158707,Hennepin County--Minneapolis City (Southwest) PUMA; Minnesota,50299,173952
795P200US2701611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hennepin County--Minneapolis City (Central) PUMA; Minnesota,47166,81319,Hennepin County--Minneapolis City (Central) PUMA; Minnesota,48670,86268
795P200US2701701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dakota County (Northwest)--Eagan, West St. Paul & Mendota Heights Cities PUMA; Minnesota",42919,121538,"Dakota County (Northwest)--Eagan, West St. Paul & Mendota Heights Cities PUMA; Minnesota",42487,125017
795P200US2701702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dakota County (Northeast)--Inver Grove Heights, Rosemount, Hastings & South St. Paul PUMA; Minnesota",43878,120455,"Dakota County (Northeast)--Inver Grove Heights, Rosemount, Hastings & South St. Paul PUMA; Minnesota",46371,117505
795P200US2701703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dakota County (West)--Burnsville & Apple Valley Cities PUMA; Minnesota,48250,112914,Dakota County (West)--Burnsville & Apple Valley Cities PUMA; Minnesota,50167,105223
795P200US2701704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dakota County (South)--Lakeville & Farmington Cities PUMA; Minnesota,40092,136990,Dakota County (South)--Lakeville & Farmington Cities PUMA; Minnesota,37840,161517
795P200US2701800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott County PUMA; Minnesota,54671,133936,Scott County PUMA; Minnesota,55921,133835
795P200US2701900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carver County PUMA; Minnesota,41063,148570,Carver County PUMA; Minnesota,42250,156873
795P200US2702001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wright (South) County PUMA; Minnesota,48813,120257,Wright (South) County PUMA; Minnesota,48625,128002
795P200US2702100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA; Minnesota",54837,93772,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA; Minnesota",55540,88581
795P200US2702200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwest Minnesota PUMA; Minnesota,47806,83621,Southwest Minnesota PUMA; Minnesota,48628,83953
795P200US2702300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown, Martin, Faribault, Freeborn & Watonwan Counties PUMA; Minnesota",44015,85974,"Brown, Martin, Faribault, Freeborn & Watonwan Counties PUMA; Minnesota",43419,84304
795P200US2702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blue Earth & Nicollet Counties--Mankato City PUMA; Minnesota,41242,88433,Blue Earth & Nicollet Counties--Mankato City PUMA; Minnesota,40152,88639
795P200US2702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Le Sueur, Rice, Steele & Waseca Counties PUMA; Minnesota",57475,94982,"Le Sueur, Rice, Steele & Waseca Counties PUMA; Minnesota",57704,91456
795P200US2702600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goodhue, Wabasha & Winona Counties PUMA; Minnesota",49778,93888,"Goodhue, Wabasha & Winona Counties PUMA; Minnesota",48324,100092
795P200US2702700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olmsted County--Rochester City PUMA; Minnesota,68745,118553,Olmsted County--Rochester City PUMA; Minnesota,66425,127274
795P200US2702800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dodge, Fillmore, Houston & Mower Counties PUMA; Minnesota",40465,94199,"Dodge, Fillmore, Houston & Mower Counties PUMA; Minnesota",40551,94001
795P200US2800100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Delta Region--DeSoto County--Southaven City PUMA; Mississippi,69746,96864,North Delta Region--DeSoto County--Southaven City PUMA; Mississippi,70666,96812
795P200US2800200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA; Mississippi",57934,74209,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA; Mississippi",57221,63375
795P200US2800300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Delta Region PUMA; Mississippi,43399,53344,North Delta Region PUMA; Mississippi,44065,65204
795P200US2800400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Three Rivers Region--Calhoun, Chickasaw, Itawamba, Lafayette & Monroe Counties PUMA; Mississippi",54576,73427,"Three Rivers Region--Calhoun, Chickasaw, Itawamba, Lafayette & Monroe Counties PUMA; Mississippi",56881,85484
795P200US2800500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Three Rivers Region--Lee, Pontotoc, Union Counties & Tupelo City PUMA; Mississippi",54535,70046,"Three Rivers Region--Lee, Pontotoc, Union Counties & Tupelo City PUMA; Mississippi",53419,81740
795P200US2800600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA; Mississippi",71300,65908,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA; Mississippi",70717,65078
795P200US2800700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Central Region PUMA; Mississippi,44046,61345,North Central Region PUMA; Mississippi,47721,69559
795P200US2800800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Delta Region PUMA; Mississippi,42824,53219,South Delta Region PUMA; Mississippi,41898,53260
795P200US2800900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Region--Madison & Rankin Counties PUMA; Mississippi,51372,103956,Central Region--Madison & Rankin Counties PUMA; Mississippi,54035,110838
795P200US2801001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Central Region--Byram, Terry, Utica & Vicksburg City PUMA; Mississippi",46690,73279,"Central Region--Byram, Terry, Utica & Vicksburg City PUMA; Mississippi",49067,76626
795P200US2801101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Region--Jackson and Clinton Cities PUMA; Mississippi,68041,66545,Central Region--Jackson and Clinton Cities PUMA; Mississippi,67774,64199
795P200US2801300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Region--Rankin & Simpson Counties PUMA; Mississippi,67612,85336,Central Region--Rankin & Simpson Counties PUMA; Mississippi,69610,87749
795P200US2801400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Central Region--Jasper, Leake, Kemper, Neshoba, Scott & Smith Counties PUMA; Mississippi",42711,65208,"East Central Region--Jasper, Leake, Kemper, Neshoba, Scott & Smith Counties PUMA; Mississippi",45886,59608
795P200US2801500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Central Region--Clarke, Lauderdale & Newton Counties--Meridian City PUMA; Mississippi",45387,68652,"East Central Region--Clarke, Lauderdale & Newton Counties--Meridian City PUMA; Mississippi",43077,68696
795P200US2801600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwest Region PUMA; Mississippi,68831,59727,Southwest Region PUMA; Mississippi,67828,62160
795P200US2801700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"South Region--Covington, Greene, Jefferson Davis, Jones & Wayne Counties PUMA; Mississippi",48497,66991,"South Region--Covington, Greene, Jefferson Davis, Jones & Wayne Counties PUMA; Mississippi",48814,71142
795P200US2801800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA; Mississippi",67965,72830,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA; Mississippi",70758,73918
795P200US2801900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"South Region--George, Hancock, Pearl River & Stone Counties PUMA; Mississippi",60832,74763,"South Region--George, Hancock, Pearl River & Stone Counties PUMA; Mississippi",61666,77163
795P200US2802001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Region--Harrison County--Gulfport City PUMA; Mississippi,41908,70622,South Region--Harrison County--Gulfport City PUMA; Mississippi,41375,79845
795P200US2802002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Region--Harrison County--Biloxi City PUMA; Mississippi,41803,76756,South Region--Harrison County--Biloxi City PUMA; Mississippi,44792,81226
795P200US2802100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Region--Jackson County PUMA; Mississippi,58331,77702,South Region--Jackson County PUMA; Mississippi,59347,97291
795P200US2900100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northwest Missouri PUMA; Missouri,42716,70205,Northwest Missouri PUMA; Missouri,44451,72585
795P200US2900200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan, Andrew & DeKalb Counties PUMA; Missouri",44766,81088,"Buchanan, Andrew & DeKalb Counties PUMA; Missouri",44561,80608
795P200US2900300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast Missouri PUMA; Missouri,44568,66435,Northeast Missouri PUMA; Missouri,45293,75935
795P200US2900400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA; Missouri",56960,85104,"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA; Missouri",56448,84761
795P200US2900501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone (Outside Columbia City), Cole, Callaway & Moniteau PUMA; Missouri",67085,92450,"Boone (Outside Columbia City), Cole, Callaway & Moniteau PUMA; Missouri",66579,91108
795P200US2900601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boone County--Columbia City PUMA; Missouri,57557,83060,Boone County--Columbia City PUMA; Missouri,59016,85030
795P200US2900700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA; Missouri",51818,72336,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA; Missouri",52625,76078
795P200US2900800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA; Missouri",55369,79696,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA; Missouri",55619,87470
795P200US2900901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clay County (Northeast) PUMA; Missouri,41833,116537,Clay County (Northeast) PUMA; Missouri,48688,124871
795P200US2900902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",60519,84265,"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",55307,92136
795P200US2901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platte County PUMA; Missouri,43009,114037,Platte County PUMA; Missouri,44751,119110
795P200US2901101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson County--Kansas City (Central) PUMA; Missouri,88009,77041,Jackson County--Kansas City (Central) PUMA; Missouri,89142,81206
795P200US2901102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson County (North Central) PUMA; Missouri,57902,67032,Jackson County (North Central) PUMA; Missouri,57158,78084
795P200US2901103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson County (East) PUMA; Missouri,54890,109407,Jackson County (East) PUMA; Missouri,54280,98088
795P200US2901104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson County (South Central) PUMA; Missouri,44579,112248,Jackson County (South Central) PUMA; Missouri,45897,118375
795P200US2901105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson County--Kansas City (South) PUMA; Missouri,63815,78327,Jackson County--Kansas City (South) PUMA; Missouri,64391,82576
795P200US2901200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cass & Bates Counties PUMA; Missouri,49235,92527,Cass & Bates Counties PUMA; Missouri,50974,102781
795P200US2901300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA; Missouri",49154,65813,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA; Missouri",49118,70742
795P200US2901400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA; Missouri",45980,72284,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA; Missouri",45745,69464
795P200US2901500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camden, Miller, Morgan & Moniteau Counties PUMA; Missouri",40647,76936,"Camden, Miller, Morgan & Moniteau Counties PUMA; Missouri",44047,76637
795P200US2901600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phelps, Gasconade, Osage, Maries & Pulaski Counties PUMA; Missouri",49392,78600,"Phelps, Gasconade, Osage, Maries & Pulaski Counties PUMA; Missouri",49299,76221
795P200US2901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin & Carter Counties PUMA; Missouri,52199,80930,Franklin & Carter Counties PUMA; Missouri,53659,83519
795P200US2901801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Charles County (South) PUMA; Missouri,46379,145463,St. Charles County (South) PUMA; Missouri,46064,146131
795P200US2901802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Charles County (Northwest) PUMA; Missouri,58264,122882,St. Charles County (Northwest) PUMA; Missouri,59604,124869
795P200US2901803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Charles County (Northeast) PUMA; Missouri,58552,100526,St. Charles County (Northeast) PUMA; Missouri,57604,96208
795P200US2901901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Northeast) PUMA; Missouri,48471,73463,St. Louis County (Northeast) PUMA; Missouri,47963,79247
795P200US2901902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Northwest) PUMA; Missouri,50185,93976,St. Louis County (Northwest) PUMA; Missouri,53711,83100
795P200US2901903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Inner Ring North) PUMA; Missouri,69428,58084,St. Louis County (Inner Ring North) PUMA; Missouri,72021,64067
795P200US2901904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (West) PUMA; Missouri,43471,193382,St. Louis County (West) PUMA; Missouri,39941,192474
795P200US2901905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Inner Ring Central) PUMA; Missouri,47202,176428,St. Louis County (Inner Ring Central) PUMA; Missouri,46966,176128
795P200US2901906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Southwest) PUMA; Missouri,44075,135461,St. Louis County (Southwest) PUMA; Missouri,48211,150456
795P200US2901907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Inner Ring South) PUMA; Missouri,65696,111306,St. Louis County (Inner Ring South) PUMA; Missouri,67300,122816
795P200US2901908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis County (Southeast) PUMA; Missouri,44295,122957,St. Louis County (Southeast) PUMA; Missouri,43235,125928
795P200US2902001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis City (North) PUMA; Missouri,60273,67682,St. Louis City (North) PUMA; Missouri,66473,71134
795P200US2902002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis City (South) PUMA; Missouri,88075,83166,St. Louis City (South) PUMA; Missouri,83931,96547
795P200US2902101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson County (North) PUMA; Missouri,45385,100692,Jefferson County (North) PUMA; Missouri,45050,103317
795P200US2902102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson County (South) PUMA; Missouri,43528,92178,Jefferson County (South) PUMA; Missouri,43786,96815
795P200US2902200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA; Missouri",48282,63955,"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA; Missouri",48050,76154
795P200US2902300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cape Girardeau & Scott Counties PUMA; Missouri,48842,79469,Cape Girardeau & Scott Counties PUMA; Missouri,49083,90185
795P200US2902400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties PUMA; Missouri",44577,61329,"Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties PUMA; Missouri",44291,63068
795P200US2902500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler, Ripley, Wayne, Madison, Iron, Reynolds, Dent, Shannon & Carter Counties PUMA; Missouri",49904,60492,"Butler, Ripley, Wayne, Madison, Iron, Reynolds, Dent, Shannon & Carter Counties PUMA; Missouri",49118,61682
795P200US2902600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA; Missouri",45748,62572,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA; Missouri",45845,61675
795P200US2902701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA; Missouri",66783,80323,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA; Missouri",66636,98115
795P200US2902702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greene County--Springfield City (North) PUMA; Missouri,52145,60129,Greene County--Springfield City (North) PUMA; Missouri,51882,67384
795P200US2902703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greene County--Springfield City (South) PUMA; Missouri,61948,83603,Greene County--Springfield City (South) PUMA; Missouri,63680,91064
795P200US2902800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taney, Barry, Stone & McDonald Counties PUMA; Missouri",57362,72912,"Taney, Barry, Stone & McDonald Counties PUMA; Missouri",63788,77541
795P200US2902900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jasper & Newton Counties PUMA; Missouri,70960,69404,Jasper & Newton Counties PUMA; Missouri,74990,85075
